,product_id,name,product_sub_category_id,id
4591,77412, Зубная паста Сенсодин Мгновенный эффект мл,529,1961331 1471 121
4592,108196, Виши Интеграль Демакияж  в-ом очищ. ср-во мл,496,2396218 1462 116
4593,155563, Либридерм Коллаген Сыворотка-лифтинг моментальный эффект мл,495,1452805 1503 116
4594,164733, PL Маска для волос Репейная с витаминами банка мл,475,1517646 1455 112
4595,66428, Зубная паста Диадент Регуляр мл,529,2739080 1494 121
4596,164329, Цераве Крем-гель очищающий фл.мл с помпой,549,2739080 1494 124
4597,154811, ДЮКРЭ Анафаз+ Кондиционер укрепляющий от выпадения волос мл,480,1683280 1519 112
4598,29707, Зубная щетка Сплат Профешнл Уайтенинг жесткая,531,1546640 1467 121
4599,29084, АВЕН Лосьон для лица очищающий мицеллярный мл арт.,496,2738344 1496 116
4600,58257, АВЕН КЛИНАНС очищающий гель мл фл. сдоз.№,496,2738344 1496 116
4601,89558, Лиерак Манифисанс гель-крем д/лица день-ночь мл,498,2738344 1496 116
4602,96689, Ля Рош Позе Эфаклар Вода мицеллярная Ультра мл,496,1311068 1522 116
4603,358737,nan,476,1683280 1519 112
4604,164382, Цераве Крем увлажняющий мл туба,549,2739080 1494 124
4605,88165, Ля Рош Позе Цикапласт бальзам с витамином В SPF мл,498,2738504 2103 116
4606,125436, Ля Рош Позе Цикапласт бальзам с витамином В мл,498,2738504 2103 116
4607,151131, Салфетки Кэфри ФлексиФорм ежедневные воздухопроницаемые №,554,1382716 1503 126
4608,84729, Лактацид Фарма средство для интимной гигиены антибактериальное фл.мл,554,1598469 1499 126
4609,110142, Веледа Крем-уход деликатный питающий мл арт.,498,1348088 1524 116
4610,69414, Зубная паста Рокс Бионика г,529,1795865 1516 121
4611,60836, Фитосольба Фитоколор Краска д/волос  Шатен,479,1259082 1455 112
4612,224287, Пьюр Ватные диски д/снятия макияжа №,726,1451507 1516 167
4613,146920, Льняное масло капс. №,409,1738766 1468 95
4614,324712, ТиПи Зубная щетка детская Кидс + мягкая,531,1701089 1490 121
4615,108732, ЭВО мыло д/интимной гигиены мл,554,2737938 1918 126
4616,89839, Селенцин шампунь от выпадения волос мл,476,1333687 1741 112
4617,55980, Топикрем Молочко д/тела ультраувлажняющее мл,549,1366745 1500 124
4618,349836, Пенатен Лосьон детский д/особо чувствительной кожи мл,772,1379062 1483 177
4619,217371, АВЕН Боди бальзам увлажняющий тающий мл,549,1425426 1485 124
4620,148096, Виши Идеалия Крем для сухой кожи мл + подарок,506,1376371 1503 116
4621,79455, АВЕН Физиолифт Крем для контура глаз от морщин мл,501,1400040 1505 116
4622,93190, АВЕН Клинанс маска д/глубокого очищения  мл,505,1400040 1505 116
4623,158502, Либридерм Витамин В+BRG Сыворотка-концентрат отбеливающая от пигментных пятен мл,494,2739872 1523 116
4624,111826, АВЕН Физиолифт Крем для лица от глубоких морщин дневной мл,495,1400040 1505 116
4625,77339," Квасцы жженые ,",467,2722434 1750 110
4626,163221, Зубная паста Президент Пьюр Аргана мл,529,1851766 1508 121
4627,134556, Ля Рош Позе Эфаклар Гель очищающий мл,496,1730372 1504 116
4628,65023, Алерана шампунь д/окрашенных волос мл,476,1382560 1515 112
4629,41860, Сан Сенс Спрей для безопасного загара SPF+ водостойкий мл,493,2737068 1496 115
4630,160330, КЛОРАН Шампунь с маслом манго мл,476,1891001 1895 112
4631,164103, Салтон Фит Онли Нейтрализатор запаха для ног мужской мл,519,2736618 1483 119
4632,327665, PL Зубная щетка с древесным углем мягкая,531,2698224 1476 121
4633,59746, Урьяж Вода мицеллярная очищающая д/кожи склонной к покрасн.фл мл,496,1472784 1468 116
4634,168408, Самсон&Далила Салфетки влажные № освеж.Грейпфрут,723,1778498 1503 167
4635,152960, Биомед Сенситив Зубная паста мл,529,1816065 1505 121
4636,155639, Либридерм Коллаген Крем для лица ночной д/упругости кожи мл,500,1474503 1503 116
4637,152744, Урьяж Крем для лица увлажняющий обогащенный мл,500,1498073 1490 116
4638,161333, Кэа Дентал Кидс Зубная паста Тутти-Фрутти для детей +  мл,768,1517441 1918 177
4639,139126, Салфетки Хаггис Алоэ Ультра Комфорт детские влажные №,777,1538987 1457 177
4640,92408, СТИКС Бальзам для волос Мелисса мл,480,1282925 1461 112
4641,98159,nan,531,1342911 1468 121
4642,117132, Нюкс Нежный Лосьон-тоник для лица с лепестками роз мл,496,1260934 1470 116
4643,103380, Норева Новеан D сыворотка интенсивная регенерирующая клеточная п/старения мл,506,2741288 1467 116
4644,143446, Мустела Молочко для тела питательное с кольд-кремом мл,774,1362813 1476 177
4645,160926, Топикрем Молочко д/тела ультраувлажняющее мл №,549,2725283 1499 124
4646,21233, Рен CLARIMATTE Маска для глубокого очищения и сужения пор кожи лица мл,505,1842421 1476 116
4647,107517, Ля Рош Позе Эфаклар МАТ эмульсия матирующая увлажняющая себорегулирующая мл,500,2294998 1468 116
4648,115487, Зубная паста Рокс д/детей Фрукт Рожок б/фтора г. арт.,768,1533552 1496 177
4649,94968, Урьяж Термальная вода спрей мл №,500,1496251 1483 116
4650,165117, СалиЦинк Пенка для умывания для чувствительной кожи Сера-Цинк мл,503,1748606 1470 116
4651,36203, АВЕН Лосьон мягкий мл № арт.,496,1296646 1496 116
4652,135310, Нюкс Продижьез Масло сухое спрей мл. арт.,409,2739891 1490 95
4653,132487,nan,769,1629437 1503 177
4654,146143, АВЕН СИКАЛЬФАТ Крем восстанавливающий д/рук мл,543,1400040 1505 123
4655,93225, Витамин Ф крем жирный туба  мл.,547,1852296 1522 124
